# WVR data file, version 2017-12-05
#As Scanning Observation 
#
TIME TIMEWVR CH0C CH0A CH0H CH0B CH1C CH1A CH1H CH1B CH2C CH2A CH2H CH2B CH3C CH3A CH3H CH3B EL AZ
2025-01-01T02:24:00.537913 1437.74401855 0 0 69951 0 0 0 74865 0 0 0 63796 0 0 0 58695 0 55.0 16326.45
2025-01-01T02:24:00.561633 1437.79199219 0 0 0 61350 0 0 0 61035 0 0 0 49564 0 0 0 46034 55.0 16326.975
2025-01-01T02:24:00.604983 1437.83996582 66440 0 0 0 70731 0 0 0 60144 0 0 0 55579 0 0 0 55.0 16327.575
2025-01-01T02:24:00.654297 1437.88793945 0 61343 0 0 0 61044 0 0 0 49550 0 0 0 46040 0 0 55.0 16328.1
2025-01-01T02:24:00.698088 1437.93603516 0 0 69941 0 0 0 74860 0 0 0 63798 0 0 0 58687 0 55.0 16328.7
2025-01-01T02:24:00.747434 1437.98400879 0 0 0 61363 0 0 0 61042 0 0 0 49558 0 0 0 46008 55.0 16329.3
2025-01-01T02:24:00.796896 1438.03198242 66425 0 0 0 70739 0 0 0 60151 0 0 0 55587 0 0 0 55.0 16329.9
2025-01-01T02:24:00.845996 1438.07995605 0 61340 0 0 0 61026 0 0 0 49556 0 0 0 46054 0 0 55.0 16330.425
2025-01-01T02:24:00.890109 1438.12805176 0 0 69949 0 0 0 74871 0 0 0 63823 0 0 0 58701 0 55.0 16331.025
2025-01-01T02:24:00.939458 1438.17602539 0 0 0 61348 0 0 0 61055 0 0 0 49570 0 0 0 46034 55.0 16331.625
2025-01-01T02:24:00.988718 1438.22399902 66420 0 0 0 70734 0 0 0 60152 0 0 0 55590 0 0 0 55.0 16332.225
2025-01-01T02:24:01.037976 1438.27197266 0 61365 0 0 0 61044 0 0 0 49572 0 0 0 46057 0 0 55.0 16332.825
2025-01-01T02:24:01.087286 1438.31994629 0 0 69954 0 0 0 74858 0 0 0 63822 0 0 0 58694 0 55.0 16333.35
2025-01-01T02:24:01.130782 1438.36804199 0 0 0 61353 0 0 0 61031 0 0 0 49562 0 0 0 46029 55.0 16333.95
2025-01-01T02:24:01.180089 1438.41601562 66439 0 0 0 70735 0 0 0 60158 0 0 0 55582 0 0 0 55.0 16334.55
2025-01-01T02:24:01.229377 1438.46398926 0 61346 0 0 0 61027 0 0 0 49550 0 0 0 46048 0 0 55.0 16335.15
2025-01-01T02:24:01.278654 1438.51196289 0 0 69954 0 0 0 74845 0 0 0 63813 0 0 0 58718 0 55.0 16335.675
2025-01-01T02:24:01.322197 1438.56005859 0 0 0 61353 0 0 0 61041 0 0 0 49570 0 0 0 46030 55.0 16336.275
2025-01-01T02:24:01.371529 1438.60803223 66428 0 0 0 70718 0 0 0 60136 0 0 0 55566 0 0 0 55.0 16336.875
2025-01-01T02:24:01.420770 1438.65600586 0 61364 0 0 0 61034 0 0 0 49569 0 0 0 46039 0 0 55.0 16337.475
2025-01-01T02:24:01.501361 1438.70397949 0 0 69941 0 0 0 74862 0 0 0 63811 0 0 0 58690 0 55.0 16338.15
2025-01-01T02:24:01.525120 1438.75195312 0 0 0 61348 0 0 0 61033 0 0 0 49564 0 0 0 46025 55.0 16338.6
2025-01-01T02:24:01.562860 1438.80004883 66436 0 0 0 70738 0 0 0 60155 0 0 0 55581 0 0 0 55.0 16339.2
2025-01-01T02:24:01.612160 1438.84802246 0 61356 0 0 0 61030 0 0 0 49542 0 0 0 46040 0 0 55.0 16339.8
2025-01-01T02:24:01.661383 1438.89599609 0 0 69950 0 0 0 74852 0 0 0 63802 0 0 0 58693 0 55.0 16340.4
2025-01-01T02:24:01.710724 1438.94396973 0 0 0 61346 0 0 0 61050 0 0 0 49552 0 0 0 46010 55.0 16340.925
2025-01-01T02:24:01.754319 1438.99194336 66434 0 0 0 70722 0 0 0 60128 0 0 0 55580 0 0 0 55.0 16341.525
2025-01-01T02:24:01.803550 1439.04003906 0 61364 0 0 0 61032 0 0 0 49554 0 0 0 46029 0 0 55.0 16342.125
2025-01-01T02:24:01.852798 1439.0880127 0 0 69950 0 0 0 74850 0 0 0 63819 0 0 0 58703 0 55.0 16342.725
2025-01-01T02:24:01.902101 1439.13598633 0 0 0 61350 0 0 0 61034 0 0 0 49547 0 0 0 46020 55.0 16343.25
2025-01-01T02:24:01.945616 1439.18395996 66428 0 0 0 70738 0 0 0 60150 0 0 0 55578 0 0 0 55.0 16343.85
2025-01-01T02:24:01.994894 1439.23205566 0 61356 0 0 0 61024 0 0 0 49565 0 0 0 46032 0 0 55.0 16344.45
2025-01-01T02:24:02.044192 1439.2800293 0 0 69949 0 0 0 74850 0 0 0 63807 0 0 0 58695 0 55.0 16345.05
2025-01-01T02:24:02.093498 1439.32800293 0 0 0 61356 0 0 0 61038 0 0 0 49554 0 0 0 46021 55.0 16345.65
2025-01-01T02:24:02.142806 1439.37597656 66412 0 0 0 70729 0 0 0 60149 0 0 0 55592 0 0 0 55.0 16346.175
2025-01-01T02:24:02.186385 1439.4239502 0 61340 0 0 0 61032 0 0 0 49558 0 0 0 46037 0 0 55.0 16346.775
2025-01-01T02:24:02.235885 1439.4720459 0 0 69937 0 0 0 74851 0 0 0 63818 0 0 0 58693 0 55.0 16347.375
2025-01-01T02:24:02.285151 1439.52001953 0 0 0 61342 0 0 0 61028 0 0 0 49549 0 0 0 46029 55.0 16347.975
2025-01-01T02:24:02.334461 1439.56799316 66421 0 0 0 70739 0 0 0 60163 0 0 0 55602 0 0 0 55.0 16348.5
2025-01-01T02:24:02.377959 1439.6159668 0 61356 0 0 0 61028 0 0 0 49541 0 0 0 46020 0 0 55.0 16349.1
2025-01-01T02:24:02.458474 1439.66394043 0 0 69947 0 0 0 74845 0 0 0 63785 0 0 0 58679 0 55.0 16349.775
2025-01-01T02:24:02.482318 1439.71203613 0 0 0 61341 0 0 0 61006 0 0 0 49553 0 0 0 46010 55.0 16350.3
2025-01-01T02:24:02.525837 1439.76000977 66405 0 0 0 70704 0 0 0 60126 0 0 0 55545 0 0 0 55.0 16350.9
2025-01-01T02:24:02.575124 1439.8079834 0 61332 0 0 0 61005 0 0 0 49533 0 0 0 46010 0 0 55.0 16351.425
2025-01-01T02:24:02.618940 1439.85595703 0 0 69925 0 0 0 74823 0 0 0 63767 0 0 0 58665 0 55.0 16352.025
2025-01-01T02:24:02.668223 1439.90405273 0 0 0 61354 0 0 0 61006 0 0 0 49535 0 0 0 45999 55.0 16352.625
2025-01-01T02:24:02.717540 1439.95202637 66430 0 0 0 70716 0 0 0 60138 0 0 0 55553 0 0 0 55.0 16353.225
2025-01-01T02:24:02.766837 1440.0 0 61351 0 0 0 61015 0 0 0 49537 0 0 0 46033 0 0 55.0 16353.75
2025-01-01T02:24:02.810315 1440.04797363 0 0 69953 0 0 0 74847 0 0 0 63784 0 0 0 58702 0 55.0 16354.35
2025-01-01T02:24:02.859644 1440.09594727 0 0 0 61339 0 0 0 61021 0 0 0 49537 0 0 0 46011 55.0 16354.95
2025-01-01T02:24:02.908914 1440.14404297 66418 0 0 0 70701 0 0 0 60127 0 0 0 55561 0 0 0 55.0 16355.55
2025-01-01T02:24:02.958363 1440.1920166 0 61341 0 0 0 61006 0 0 0 49515 0 0 0 46027 0 0 55.0 16356.075
2025-01-01T02:24:03.002323 1440.23999023 0 0 69932 0 0 0 74821 0 0 0 63778 0 0 0 58682 0 55.0 16356.675
2025-01-01T02:24:03.051646 1440.28796387 0 0 0 61346 0 0 0 61044 0 0 0 49540 0 0 0 45999 55.0 16357.275
2025-01-01T02:24:03.100909 1440.33605957 66423 0 0 0 70714 0 0 0 60120 0 0 0 55561 0 0 0 55.0 16357.875
2025-01-01T02:24:03.150235 1440.3840332 0 61337 0 0 0 60995 0 0 0 49531 0 0 0 46017 0 0 55.0 16358.4
2025-01-01T02:24:03.194336 1440.43200684 0 0 69933 0 0 0 74842 0 0 0 63784 0 0 0 58676 0 55.0 16359.0
2025-01-01T02:24:03.243653 1440.47998047 0 0 0 61346 0 0 0 61010 0 0 0 49532 0 0 0 46007 55.0 16359.6
2025-01-01T02:24:03.292910 1440.5279541 66406 0 0 0 70716 0 0 0 60114 0 0 0 55554 0 0 0 55.0 16360.2
2025-01-01T02:24:03.342219 1440.5760498 0 61355 0 0 0 61022 0 0 0 49547 0 0 0 46035 0 0 55.0 16360.725
2025-01-01T02:24:03.417670 1440.62402344 0 0 69951 0 0 0 74830 0 0 0 63787 0 0 0 58674 0 55.0 16361.4
2025-01-01T02:24:03.441394 1440.67199707 0 0 0 61360 0 0 0 61043 0 0 0 49545 0 0 0 46022 55.0 16361.925
2025-01-01T02:24:03.484924 1440.7199707 66412 0 0 0 70727 0 0 0 60133 0 0 0 55574 0 0 0 55.0 16362.525
2025-01-01T02:24:03.534228 1440.76794434 0 61343 0 0 0 61025 0 0 0 49529 0 0 0 46013 0 0 55.0 16363.05
2025-01-01T02:24:03.578322 1440.81604004 0 0 69925 0 0 0 74838 0 0 0 63783 0 0 0 58671 0 55.0 16363.65
2025-01-01T02:24:03.627652 1440.86401367 0 0 0 61348 0 0 0 61007 0 0 0 49520 0 0 0 45986 55.0 16364.25
2025-01-01T02:24:03.676910 1440.9119873 66381 0 0 0 70699 0 0 0 60118 0 0 0 55542 0 0 0 55.0 16364.85
2025-01-01T02:24:03.726237 1440.95996094 0 61338 0 0 0 61027 0 0 0 49537 0 0 0 46019 0 0 55.0 16365.375
2025-01-01T02:24:03.770353 1441.00805664 0 0 69926 0 0 0 74829 0 0 0 63764 0 0 0 58643 0 55.0 16365.975
2025-01-01T02:24:03.819667 1441.05603027 0 0 0 61345 0 0 0 61024 0 0 0 49523 0 0 0 45993 55.0 16366.575
2025-01-01T02:24:03.868903 1441.10400391 66396 0 0 0 70699 0 0 0 60100 0 0 0 55562 0 0 0 55.0 16367.175
2025-01-01T02:24:03.918193 1441.15197754 0 61341 0 0 0 61029 0 0 0 49539 0 0 0 46037 0 0 55.0 16367.7
2025-01-01T02:24:03.962332 1441.19995117 0 0 69931 0 0 0 74849 0 0 0 63793 0 0 0 58689 0 55.0 16368.3
2025-01-01T02:24:04.011645 1441.24804688 0 0 0 61351 0 0 0 61045 0 0 0 49549 0 0 0 46028 55.0 16368.975
2025-01-01T02:24:04.066727 1441.29602051 66401 0 0 0 70719 0 0 0 60114 0 0 0 55570 0 0 0 55.0 16369.5
2025-01-01T02:24:04.110275 1441.34399414 0 61362 0 0 0 61029 0 0 0 49545 0 0 0 46026 0 0 55.0 16370.025
2025-01-01T02:24:04.154458 1441.39196777 0 0 69911 0 0 0 74828 0 0 0 63770 0 0 0 58678 0 55.0 16370.625
2025-01-01T02:24:04.203654 1441.43994141 0 0 0 61344 0 0 0 61029 0 0 0 49524 0 0 0 45997 55.0 16371.225
2025-01-01T02:24:04.252904 1441.48803711 66406 0 0 0 70689 0 0 0 60125 0 0 0 55548 0 0 0 55.0 16371.825
2025-01-01T02:24:04.302211 1441.53601074 0 61372 0 0 0 61048 0 0 0 49556 0 0 0 46043 0 0 55.0 16372.35
2025-01-01T02:24:04.377443 1441.58398438 0 0 69947 0 0 0 74861 0 0 0 63789 0 0 0 58669 0 55.0 16373.025
2025-01-01T02:24:04.401104 1441.63195801 0 0 0 61365 0 0 0 61049 0 0 0 49540 0 0 0 46013 55.0 16373.55
2025-01-01T02:24:04.444634 1441.68005371 66391 0 0 0 70708 0 0 0 60116 0 0 0 55558 0 0 0 55.0 16374.15
2025-01-01T02:24:04.493901 1441.72802734 0 61363 0 0 0 61051 0 0 0 49560 0 0 0 46044 0 0 55.0 16374.75
2025-01-01T02:24:04.543195 1441.77600098 0 0 69928 0 0 0 74860 0 0 0 63808 0 0 0 58698 0 55.0 16375.275
2025-01-01T02:24:04.586713 1441.82397461 0 0 0 61361 0 0 0 61049 0 0 0 49557 0 0 0 46033 55.0 16375.875
2025-01-01T02:24:04.635972 1441.87194824 66410 0 0 0 70729 0 0 0 60142 0 0 0 55590 0 0 0 55.0 16376.475
2025-01-01T02:24:04.685267 1441.92004395 0 61356 0 0 0 61058 0 0 0 49552 0 0 0 46039 0 0 55.0 16377.075
2025-01-01T02:24:04.734584 1441.96801758 0 0 69925 0 0 0 74830 0 0 0 63787 0 0 0 58659 0 55.0 16377.6
2025-01-01T02:24:04.778085 1442.01599121 0 0 0 61361 0 0 0 61037 0 0 0 49557 0 0 0 46035 55.0 16378.2
2025-01-01T02:24:04.827414 1442.06396484 66417 0 0 0 70709 0 0 0 60128 0 0 0 55585 0 0 0 55.0 16378.8
2025-01-01T02:24:04.876667 1442.11206055 0 61364 0 0 0 61048 0 0 0 49552 0 0 0 46050 0 0 55.0 16379.4
2025-01-01T02:24:04.925972 1442.16003418 0 0 69913 0 0 0 74848 0 0 0 63776 0 0 0 58680 0 55.0 16380.0
2025-01-01T02:24:04.975246 1442.20800781 0 0 0 61353 0 0 0 61049 0 0 0 49550 0 0 0 46023 55.0 16380.525
2025-01-01T02:24:05.018756 1442.25598145 66430 0 0 0 70718 0 0 0 60135 0 0 0 55585 0 0 0 55.0 16381.125
2025-01-01T02:24:05.068038 1442.30395508 0 61362 0 0 0 61035 0 0 0 49551 0 0 0 46055 0 0 55.0 16381.725
2025-01-01T02:24:05.117348 1442.35205078 0 0 69941 0 0 0 74837 0 0 0 63783 0 0 0 58697 0 55.0 16382.325
2025-01-01T02:24:05.166624 1442.40002441 0 0 0 61375 0 0 0 61030 0 0 0 49568 0 0 0 46039 55.0 16382.85
2025-01-01T02:24:05.210124 1442.44799805 66436 0 0 0 70722 0 0 0 60157 0 0 0 55571 0 0 0 55.0 16383.45
2025-01-01T02:24:05.259458 1442.49597168 0 61358 0 0 0 61029 0 0 0 49555 0 0 0 46061 0 0 55.0 16384.05
2025-01-01T02:24:05.340099 1442.54394531 0 0 69940 0 0 0 74851 0 0 0 63800 0 0 0 58678 0 55.0 16384.725
2025-01-01T02:24:05.363938 1442.59204102 0 0 0 61377 0 0 0 61051 0 0 0 49559 0 0 0 46050 55.0 16385.175
2025-01-01T02:24:05.401516 1442.64001465 66410 0 0 0 70712 0 0 0 60132 0 0 0 55591 0 0 0 55.0 16385.775
2025-01-01T02:24:05.450791 1442.68798828 0 61373 0 0 0 61051 0 0 0 49557 0 0 0 46067 0 0 55.0 16386.375
2025-01-01T02:24:05.500118 1442.73596191 0 0 69948 0 0 0 74849 0 0 0 63787 0 0 0 58690 0 55.0 16386.975
2025-01-01T02:24:05.549396 1442.78405762 0 0 0 61401 0 0 0 61061 0 0 0 49571 0 0 0 46038 55.0 16387.575
2025-01-01T02:24:05.598684 1442.83203125 66410 0 0 0 70721 0 0 0 60130 0 0 0 55581 0 0 0 55.0 16388.1
2025-01-01T02:24:05.642201 1442.88000488 0 61368 0 0 0 61047 0 0 0 49564 0 0 0 46044 0 0 55.0 16388.7
2025-01-01T02:24:05.691536 1442.92797852 0 0 69948 0 0 0 74834 0 0 0 63789 0 0 0 58696 0 55.0 16389.3
2025-01-01T02:24:05.740780 1442.97595215 0 0 0 61390 0 0 0 61059 0 0 0 49577 0 0 0 46049 55.0 16389.9
2025-01-01T02:24:05.790058 1443.02404785 66431 0 0 0 70726 0 0 0 60135 0 0 0 55580 0 0 0 55.0 16390.425
2025-01-01T02:24:05.833557 1443.07202148 0 61391 0 0 0 61057 0 0 0 49575 0 0 0 46061 0 0 55.0 16391.025
2025-01-01T02:24:05.882835 1443.11999512 0 0 69958 0 0 0 74838 0 0 0 63796 0 0 0 58699 0 55.0 16391.625
2025-01-01T02:24:05.932149 1443.16796875 0 0 0 61384 0 0 0 61071 0 0 0 49577 0 0 0 46031 55.0 16392.225
2025-01-01T02:24:05.981509 1443.21594238 66435 0 0 0 70732 0 0 0 60146 0 0 0 55590 0 0 0 55.0 16392.75
2025-01-01T02:24:06.025543 1443.26403809 0 61378 0 0 0 61060 0 0 0 49573 0 0 0 46047 0 0 55.0 16393.35
2025-01-01T02:24:06.074830 1443.31201172 0 0 69935 0 0 0 74854 0 0 0 63801 0 0 0 58690 0 55.0 16393.95
2025-01-01T02:24:06.124159 1443.35998535 0 0 0 61377 0 0 0 61047 0 0 0 49560 0 0 0 46032 55.0 16394.55
2025-01-01T02:24:06.173438 1443.40795898 66408 0 0 0 70722 0 0 0 60145 0 0 0 55579 0 0 0 55.0 16395.15
2025-01-01T02:24:06.222693 1443.45605469 0 61368 0 0 0 61066 0 0 0 49571 0 0 0 46039 0 0 55.0 16395.675
2025-01-01T02:24:06.297648 1443.50402832 0 0 69924 0 0 0 74828 0 0 0 63792 0 0 0 58683 0 55.0 16396.35
2025-01-01T02:24:06.321283 1443.55200195 0 0 0 61370 0 0 0 61046 0 0 0 49559 0 0 0 46025 55.0 16396.875
2025-01-01T02:24:06.364797 1443.59997559 66415 0 0 0 70704 0 0 0 60130 0 0 0 55562 0 0 0 55.0 16397.475
2025-01-01T02:24:06.414089 1443.64794922 0 61376 0 0 0 61059 0 0 0 49561 0 0 0 46054 0 0 55.0 16398.075
2025-01-01T02:24:06.463416 1443.69604492 0 0 69930 0 0 0 74845 0 0 0 63791 0 0 0 58661 0 55.0 16398.6
2025-01-01T02:24:06.506908 1443.74401855 0 0 0 61381 0 0 0 61063 0 0 0 49566 0 0 0 46029 55.0 16399.2
2025-01-01T02:24:06.556320 1443.79199219 66438 0 0 0 70744 0 0 0 60142 0 0 0 55589 0 0 0 55.0 16399.8
2025-01-01T02:24:06.605491 1443.83996582 0 61387 0 0 0 61079 0 0 0 49581 0 0 0 46048 0 0 55.0 16400.4
2025-01-01T02:24:06.654787 1443.88793945 0 0 69936 0 0 0 74847 0 0 0 63797 0 0 0 58693 0 55.0 16400.925
2025-01-01T02:24:06.698285 1443.93603516 0 0 0 61401 0 0 0 61063 0 0 0 49592 0 0 0 46054 55.0 16401.525
2025-01-01T02:24:06.747621 1443.98400879 66424 0 0 0 70707 0 0 0 60137 0 0 0 55567 0 0 0 55.0 16402.125
2025-01-01T02:24:06.796852 1444.03198242 0 61372 0 0 0 61061 0 0 0 49576 0 0 0 46060 0 0 55.0 16402.725
2025-01-01T02:24:06.846144 1444.07995605 0 0 69937 0 0 0 74847 0 0 0 63790 0 0 0 58686 0 55.0 16403.25
2025-01-01T02:24:06.889655 1444.12805176 0 0 0 61360 0 0 0 61058 0 0 0 49581 0 0 0 46043 55.0 16403.85
2025-01-01T02:24:06.938937 1444.17602539 66419 0 0 0 70727 0 0 0 60145 0 0 0 55560 0 0 0 55.0 16404.45
2025-01-01T02:24:06.988445 1444.22399902 0 61371 0 0 0 61060 0 0 0 49568 0 0 0 46067 0 0 55.0 16405.05
2025-01-01T02:24:07.037517 1444.27197266 0 0 69918 0 0 0 74820 0 0 0 63777 0 0 0 58675 0 55.0 16405.65
2025-01-01T02:24:07.086836 1444.31994629 0 0 0 61360 0 0 0 61056 0 0 0 49561 0 0 0 46045 55.0 16406.175
2025-01-01T02:24:07.130336 1444.36804199 66425 0 0 0 70744 0 0 0 60139 0 0 0 55591 0 0 0 55.0 16406.775
2025-01-01T02:24:07.179646 1444.41601562 0 61394 0 0 0 61089 0 0 0 49595 0 0 0 46055 0 0 55.0 16407.375
2025-01-01T02:24:07.260174 1444.46398926 0 0 69934 0 0 0 74838 0 0 0 63785 0 0 0 58695 0 55.0 16408.05
2025-01-01T02:24:07.283960 1444.51196289 0 0 0 61385 0 0 0 61075 0 0 0 49577 0 0 0 46043 55.0 16408.5
2025-01-01T02:24:07.321699 1444.56005859 66403 0 0 0 70700 0 0 0 60110 0 0 0 55550 0 0 0 55.0 16409.1
2025-01-01T02:24:07.370968 1444.60803223 0 61344 0 0 0 61065 0 0 0 49565 0 0 0 46057 0 0 55.0 16409.7
2025-01-01T02:24:07.420288 1444.65600586 0 0 69920 0 0 0 74841 0 0 0 63773 0 0 0 58672 0 55.0 16410.3
2025-01-01T02:24:07.469553 1444.70397949 0 0 0 61374 0 0 0 61054 0 0 0 49574 0 0 0 46045 55.0 16410.9
2025-01-01T02:24:07.518881 1444.75195312 66419 0 0 0 70710 0 0 0 60147 0 0 0 55567 0 0 0 55.0 16411.425
2025-01-01T02:24:07.562366 1444.80004883 0 61377 0 0 0 61080 0 0 0 49583 0 0 0 46072 0 0 55.0 16412.025
2025-01-01T02:24:07.611679 1444.84802246 0 0 69918 0 0 0 74839 0 0 0 63788 0 0 0 58702 0 55.0 16412.625
2025-01-01T02:24:07.660951 1444.89599609 0 0 0 61369 0 0 0 61050 0 0 0 49580 0 0 0 46038 55.0 16413.225
2025-01-01T02:24:07.710238 1444.94396973 66411 0 0 0 70717 0 0 0 60115 0 0 0 55569 0 0 0 55.0 16413.75
2025-01-01T02:24:07.753918 1444.99194336 0 61378 0 0 0 61059 0 0 0 49571 0 0 0 46066 0 0 55.0 16414.35
2025-01-01T02:24:07.803672 1445.04003906 0 0 69936 0 0 0 74850 0 0 0 63783 0 0 0 58688 0 55.0 16414.95
2025-01-01T02:24:07.852942 1445.0880127 0 0 0 61382 0 0 0 61076 0 0 0 49573 0 0 0 46049 55.0 16415.55
2025-01-01T02:24:07.902317 1445.13598633 66422 0 0 0 70711 0 0 0 60128 0 0 0 55559 0 0 0 55.0 16416.075
2025-01-01T02:24:07.945742 1445.18395996 0 61354 0 0 0 61082 0 0 0 49577 0 0 0 46060 0 0 55.0 16416.675
2025-01-01T02:24:07.995034 1445.23205566 0 0 69911 0 0 0 74828 0 0 0 63793 0 0 0 58683 0 55.0 16417.275
2025-01-01T02:24:08.044306 1445.2800293 0 0 0 61368 0 0 0 61061 0 0 0 49552 0 0 0 46045 55.0 16417.875
2025-01-01T02:24:08.093606 1445.32800293 66431 0 0 0 70706 0 0 0 60128 0 0 0 55554 0 0 0 55.0 16418.4
2025-01-01T02:24:08.137128 1445.37597656 0 61363 0 0 0 61053 0 0 0 49573 0 0 0 46059 0 0 55.0 16419.0
2025-01-01T02:24:08.224263 1445.4239502 0 0 69938 0 0 0 74836 0 0 0 63787 0 0 0 58671 0 55.0 16419.75
2025-01-01T02:24:08.247285 1445.4720459 0 0 0 61371 0 0 0 61064 0 0 0 49574 0 0 0 46047 55.0 16420.2
2025-01-01T02:24:08.285026 1445.52001953 66386 0 0 0 70695 0 0 0 60112 0 0 0 55558 0 0 0 55.0 16420.8
2025-01-01T02:24:08.334329 1445.56799316 0 61352 0 0 0 61043 0 0 0 49570 0 0 0 46052 0 0 55.0 16421.325
2025-01-01T02:24:08.378125 1445.6159668 0 0 69944 0 0 0 74850 0 0 0 63799 0 0 0 58700 0 55.0 16421.925
2025-01-01T02:24:08.427485 1445.66394043 0 0 0 61360 0 0 0 61051 0 0 0 49585 0 0 0 46045 55.0 16422.525
2025-01-01T02:24:08.476724 1445.71203613 66422 0 0 0 70712 0 0 0 60117 0 0 0 55567 0 0 0 55.0 16423.125
2025-01-01T02:24:08.526020 1445.76000977 0 61373 0 0 0 61042 0 0 0 49562 0 0 0 46060 0 0 55.0 16423.725
2025-01-01T02:24:08.575320 1445.8079834 0 0 69925 0 0 0 74817 0 0 0 63769 0 0 0 58663 0 55.0 16424.25
2025-01-01T02:24:08.618810 1445.85595703 0 0 0 61350 0 0 0 61049 0 0 0 49583 0 0 0 46033 55.0 16424.85
2025-01-01T02:24:08.668119 1445.90405273 66397 0 0 0 70705 0 0 0 60122 0 0 0 55555 0 0 0 55.0 16425.45
2025-01-01T02:24:08.717406 1445.95202637 0 61365 0 0 0 61051 0 0 0 49573 0 0 0 46056 0 0 55.0 16426.05
2025-01-01T02:24:08.766690 1446.0 0 0 69944 0 0 0 74825 0 0 0 63762 0 0 0 58661 0 55.0 16426.575
2025-01-01T02:24:08.810199 1446.04797363 0 0 0 61373 0 0 0 61048 0 0 0 49582 0 0 0 46043 55.0 16427.175
2025-01-01T02:24:08.859547 1446.09594727 66405 0 0 0 70695 0 0 0 60107 0 0 0 55549 0 0 0 55.0 16427.775
2025-01-01T02:24:08.908786 1446.14404297 0 61358 0 0 0 61037 0 0 0 49574 0 0 0 46046 0 0 55.0 16428.375
2025-01-01T02:24:08.958229 1446.1920166 0 0 69926 0 0 0 74815 0 0 0 63757 0 0 0 58654 0 55.0 16428.9
2025-01-01T02:24:09.002215 1446.23999023 0 0 0 61362 0 0 0 61055 0 0 0 49583 0 0 0 46032 55.0 16429.5
2025-01-01T02:24:09.051546 1446.28796387 66393 0 0 0 70673 0 0 0 60100 0 0 0 55546 0 0 0 55.0 16430.1
2025-01-01T02:24:09.100775 1446.33605957 0 61361 0 0 0 61063 0 0 0 49569 0 0 0 46053 0 0 55.0 16430.7
2025-01-01T02:24:09.181358 1446.3840332 0 0 69929 0 0 0 74814 0 0 0 63760 0 0 0 58671 0 55.0 16431.375
2025-01-01T02:24:09.205114 1446.43200684 0 0 0 61358 0 0 0 61060 0 0 0 49563 0 0 0 46044 55.0 16431.825
2025-01-01T02:24:09.242848 1446.47998047 66398 0 0 0 70696 0 0 0 60107 0 0 0 55556 0 0 0 55.0 16432.425
2025-01-01T02:24:09.292158 1446.5279541 0 61351 0 0 0 61066 0 0 0 49572 0 0 0 46073 0 0 55.0 16433.025
2025-01-01T02:24:09.341444 1446.5760498 0 0 69922 0 0 0 74805 0 0 0 63757 0 0 0 58637 0 55.0 16433.625
2025-01-01T02:24:09.390744 1446.62402344 0 0 0 61351 0 0 0 61042 0 0 0 49573 0 0 0 46025 55.0 16434.15
2025-01-01T02:24:09.434272 1446.67199707 66401 0 0 0 70687 0 0 0 60105 0 0 0 55564 0 0 0 55.0 16434.75
2025-01-01T02:24:09.483589 1446.7199707 0 61371 0 0 0 61075 0 0 0 49584 0 0 0 46079 0 0 55.0 16435.35
2025-01-01T02:24:09.532828 1446.76794434 0 0 69945 0 0 0 74846 0 0 0 63771 0 0 0 58702 0 55.0 16435.95
2025-01-01T02:24:09.582108 1446.81604004 0 0 0 61385 0 0 0 61077 0 0 0 49587 0 0 0 46055 55.0 16436.55
2025-01-01T02:24:09.631446 1446.86401367 66413 0 0 0 70699 0 0 0 60110 0 0 0 55565 0 0 0 55.0 16437.075
2025-01-01T02:24:09.674922 1446.9119873 0 61348 0 0 0 61068 0 0 0 49578 0 0 0 46077 0 0 55.0 16437.675
2025-01-01T02:24:09.724251 1446.95996094 0 0 69917 0 0 0 74826 0 0 0 63771 0 0 0 58677 0 55.0 16438.275
2025-01-01T02:24:09.773510 1447.00805664 0 0 0 61347 0 0 0 61071 0 0 0 49565 0 0 0 46047 55.0 16438.875
2025-01-01T02:24:09.822901 1447.05603027 66385 0 0 0 70705 0 0 0 60111 0 0 0 55543 0 0 0 55.0 16439.4
2025-01-01T02:24:09.866331 1447.10400391 0 61351 0 0 0 61052 0 0 0 49573 0 0 0 46069 0 0 55.0 16440.0
2025-01-01T02:24:09.915923 1447.15197754 0 0 69891 0 0 0 74815 0 0 0 63755 0 0 0 58651 0 55.0 16440.6
2025-01-01T02:24:09.965188 1447.19995117 0 0 0 61327 0 0 0 61038 0 0 0 49549 0 0 0 46026 55.0 16441.2
2025-01-01T02:24:10.014474 1447.24804688 66355 0 0 0 70684 0 0 0 60075 0 0 0 55548 0 0 0 55.0 16441.725
2025-01-01T02:24:10.058000 1447.29602051 0 61340 0 0 0 61036 0 0 0 49549 0 0 0 46036 0 0 55.0 16442.325
2025-01-01T02:24:10.138668 1447.34399414 0 0 69884 0 0 0 74826 0 0 0 63741 0 0 0 58654 0 55.0 16443.0
2025-01-01T02:24:10.162471 1447.39196777 0 0 0 61347 0 0 0 61053 0 0 0 49569 0 0 0 46025 55.0 16443.525
2025-01-01T02:24:10.205831 1447.43994141 66378 0 0 0 70694 0 0 0 60085 0 0 0 55546 0 0 0 55.0 16444.125
2025-01-01T02:24:10.255154 1447.48803711 0 61363 0 0 0 61051 0 0 0 49575 0 0 0 46065 0 0 55.0 16444.65
